date,variable,value
2012-11-29,kospi,1934.8499755859375
2012-11-30,kospi,1932.9000244140625
2012-12-03,kospi,1940.02001953125
2012-12-04,kospi,1935.1800537109375
2012-12-05,kospi,1947.0400390625
2012-12-06,kospi,1949.6199951171875
2012-12-07,kospi,1957.449951171875
2012-12-10,kospi,1957.4200439453125
2012-12-11,kospi,1964.6199951171875
2012-12-12,kospi,1975.43994140625
2012-12-13,kospi,2002.77001953125
2012-12-14,kospi,1995.0400390625
2012-12-17,kospi,1983.0699462890625
2012-12-18,kospi,1993.0899658203125
2012-12-20,kospi,1999.5
2012-12-21,kospi,1980.4200439453125
2012-12-24,kospi,1981.8199462890625
2012-12-26,kospi,1982.25
2012-12-27,kospi,1987.3499755859375
2012-12-28,kospi,1997.050048828125
2013-01-02,kospi,2031.0999755859375
2013-01-03,kospi,2019.4100341796875
2013-01-04,kospi,2011.93994140625
2013-01-07,kospi,2011.25
2013-01-08,kospi,1997.93994140625
2013-01-09,kospi,1991.81005859375
2013-01-10,kospi,2006.800048828125
2013-01-11,kospi,1996.6700439453125
2013-01-14,kospi,2007.0400390625
2013-01-15,kospi,1983.739990234375
2013-01-16,kospi,1977.449951171875
2013-01-17,kospi,1974.27001953125
2013-01-18,kospi,1987.8499755859375
2013-01-21,kospi,1986.8599853515625
2013-01-22,kospi,1996.52001953125
2013-01-23,kospi,1980.4100341796875
2013-01-24,kospi,1964.47998046875
2013-01-25,kospi,1946.68994140625
2013-01-28,kospi,1939.7099609375
2013-01-29,kospi,1955.9599609375
2013-01-30,kospi,1964.4300537109375
2013-01-31,kospi,1961.93994140625
2013-02-01,kospi,1957.7900390625
2013-02-04,kospi,1953.2099609375
2013-02-05,kospi,1938.1800537109375
2013-02-06,kospi,1936.18994140625
2013-02-07,kospi,1931.77001953125
2013-02-08,kospi,1950.9000244140625
2013-02-12,kospi,1945.7900390625
2013-02-13,kospi,1976.0699462890625
2013-02-14,kospi,1979.6099853515625
2013-02-15,kospi,1981.1800537109375
2013-02-18,kospi,1981.9100341796875
2013-02-19,kospi,1985.8299560546875
2013-02-20,kospi,2024.6400146484375
2013-02-21,kospi,2015.219970703125
2013-02-22,kospi,2018.8900146484375
2013-02-25,kospi,2009.52001953125
2013-02-26,kospi,2000.010009765625
2013-02-27,kospi,2004.0400390625
2013-02-28,kospi,2026.489990234375
2013-03-04,kospi,2013.1500244140625
2013-03-05,kospi,2016.6099853515625
2013-03-06,kospi,2020.739990234375
2013-03-07,kospi,2004.4000244140625
2013-03-08,kospi,2006.010009765625
2013-03-11,kospi,2003.3499755859375
2013-03-12,kospi,1993.3399658203125
2013-03-13,kospi,1999.72998046875
2013-03-14,kospi,2002.1300048828125
2013-03-15,kospi,1986.5
2013-03-18,kospi,1968.1800537109375
2013-03-19,kospi,1978.56005859375
2013-03-20,kospi,1959.4100341796875
2013-03-21,kospi,1950.8199462890625
2013-03-22,kospi,1948.7099609375
2013-03-25,kospi,1977.6700439453125
2013-03-26,kospi,1983.699951171875
2013-03-27,kospi,1993.43994140625
2013-03-28,kospi,1993.52001953125
2013-03-29,kospi,2004.8900146484375
2013-04-01,kospi,1995.989990234375
2013-04-02,kospi,1986.1500244140625
2013-04-03,kospi,1983.219970703125
2013-04-04,kospi,1959.449951171875
2013-04-05,kospi,1927.22998046875
2013-04-08,kospi,1918.68994140625
2013-04-09,kospi,1920.739990234375
2013-04-10,kospi,1935.5799560546875
2013-04-11,kospi,1949.800048828125
2013-04-12,kospi,1924.22998046875
2013-04-15,kospi,1920.449951171875
2013-04-16,kospi,1922.2099609375
2013-04-17,kospi,1923.8399658203125
2013-04-18,kospi,1900.06005859375
2013-04-19,kospi,1906.75
2013-04-22,kospi,1926.31005859375
2013-04-23,kospi,1918.6300048828125
2013-04-24,kospi,1935.31005859375
2013-04-25,kospi,1951.5999755859375
2013-04-26,kospi,1944.56005859375
2013-04-29,kospi,1940.699951171875
2013-04-30,kospi,1963.949951171875
2013-05-02,kospi,1957.2099609375
2013-05-03,kospi,1965.7099609375
2013-05-06,kospi,1961.47998046875
2013-05-07,kospi,1954.3499755859375
2013-05-08,kospi,1956.449951171875
2013-05-09,kospi,1979.449951171875
2013-05-10,kospi,1944.75
2013-05-13,kospi,1948.699951171875
2013-05-14,kospi,1968.8299560546875
2013-05-15,kospi,1971.260009765625
2013-05-16,kospi,1986.81005859375
2013-05-20,kospi,1982.4300537109375
2013-05-21,kospi,1981.0899658203125
2013-05-22,kospi,1993.8299560546875
2013-05-23,kospi,1969.18994140625
2013-05-24,kospi,1973.449951171875
2013-05-27,kospi,1979.969970703125
2013-05-28,kospi,1986.219970703125
2013-05-29,kospi,2001.199951171875
2013-05-30,kospi,2000.0999755859375
2013-05-31,kospi,2001.050048828125
2013-06-03,kospi,1989.5699462890625
2013-06-04,kospi,1989.510009765625
2013-06-05,kospi,1959.18994140625
2013-06-07,kospi,1923.8499755859375
2013-06-10,kospi,1932.699951171875
2013-06-11,kospi,1920.6800537109375
2013-06-12,kospi,1909.9100341796875
2013-06-13,kospi,1882.72998046875
2013-06-14,kospi,1889.239990234375
2013-06-17,kospi,1883.0999755859375
2013-06-18,kospi,1900.6199951171875
2013-06-19,kospi,1888.31005859375
2013-06-20,kospi,1850.489990234375
2013-06-21,kospi,1822.8299560546875
2013-06-24,kospi,1799.010009765625
2013-06-25,kospi,1780.6300048828125
2013-06-26,kospi,1783.449951171875
2013-06-27,kospi,1834.699951171875
2013-06-28,kospi,1863.3199462890625
2013-07-01,kospi,1855.72998046875
2013-07-02,kospi,1855.02001953125
2013-07-03,kospi,1824.6600341796875
2013-07-04,kospi,1839.1400146484375
2013-07-05,kospi,1833.31005859375
2013-07-08,kospi,1816.8499755859375
2013-07-09,kospi,1830.3499755859375
2013-07-10,kospi,1824.1600341796875
2013-07-11,kospi,1877.5999755859375
2013-07-12,kospi,1869.97998046875
2013-07-15,kospi,1875.1600341796875
2013-07-16,kospi,1866.3599853515625
2013-07-17,kospi,1887.489990234375
2013-07-18,kospi,1875.47998046875
2013-07-19,kospi,1871.4100341796875
2013-07-22,kospi,1880.3499755859375
2013-07-23,kospi,1904.1500244140625
2013-07-24,kospi,1912.0799560546875
2013-07-25,kospi,1909.6099853515625
2013-07-26,kospi,1910.81005859375
2013-07-29,kospi,1899.8900146484375
2013-07-30,kospi,1917.050048828125
2013-07-31,kospi,1914.030029296875
2013-08-01,kospi,1920.739990234375
2013-08-02,kospi,1923.3800048828125
2013-08-05,kospi,1916.219970703125
2013-08-06,kospi,1906.6199951171875
2013-08-07,kospi,1878.3299560546875
2013-08-08,kospi,1883.969970703125
2013-08-09,kospi,1880.7099609375
2013-08-12,kospi,1884.8299560546875
2013-08-13,kospi,1913.030029296875
2013-08-14,kospi,1923.9100341796875
2013-08-16,kospi,1920.1099853515625
2013-08-19,kospi,1917.6400146484375
2013-08-20,kospi,1887.8499755859375
2013-08-21,kospi,1867.4599609375
2013-08-22,kospi,1849.1199951171875
2013-08-23,kospi,1870.1600341796875
2013-08-26,kospi,1887.8599853515625
2013-08-27,kospi,1885.8399658203125
2013-08-28,kospi,1884.52001953125
2013-08-29,kospi,1907.5400390625
2013-08-30,kospi,1926.3599853515625
2013-09-02,kospi,1924.81005859375
2013-09-03,kospi,1933.739990234375
2013-09-04,kospi,1933.030029296875
2013-09-05,kospi,1951.6500244140625
2013-09-06,kospi,1955.31005859375
2013-09-09,kospi,1974.6700439453125
2013-09-10,kospi,1994.06005859375
2013-09-11,kospi,2003.8499755859375
2013-09-12,kospi,2004.06005859375
2013-09-13,kospi,1994.3199462890625
2013-09-16,kospi,2013.3699951171875
2013-09-17,kospi,2005.5799560546875
2013-09-23,kospi,2009.4100341796875
2013-09-24,kospi,2007.0999755859375
2013-09-25,kospi,1998.06005859375
2013-09-26,kospi,2007.3199462890625
2013-09-27,kospi,2011.800048828125
2013-09-30,kospi,1996.9599609375
2013-10-01,kospi,1998.8699951171875
2013-10-02,kospi,1999.469970703125
2013-10-04,kospi,1996.97998046875
2013-10-07,kospi,1994.4200439453125
2013-10-08,kospi,2002.760009765625
2013-10-10,kospi,2001.4000244140625
2013-10-11,kospi,2024.9000244140625
2013-10-14,kospi,2020.27001953125
2013-10-15,kospi,2040.9599609375
2013-10-16,kospi,2034.6099853515625
2013-10-17,kospi,2040.6099853515625
2013-10-18,kospi,2052.39990234375
2013-10-21,kospi,2053.010009765625
2013-10-22,kospi,2056.1201171875
2013-10-23,kospi,2035.75
2013-10-24,kospi,2046.68994140625
2013-10-25,kospi,2034.3900146484375
2013-10-28,kospi,2048.139892578125
2013-10-29,kospi,2051.760009765625
2013-10-30,kospi,2059.580078125
2013-10-31,kospi,2030.0899658203125
2013-11-01,kospi,2039.4200439453125
2013-11-04,kospi,2025.1700439453125
2013-11-05,kospi,2013.9300537109375
2013-11-06,kospi,2013.6700439453125
2013-11-07,kospi,2004.0400390625
2013-11-08,kospi,1984.8699951171875
2013-11-11,kospi,1977.300048828125
2013-11-12,kospi,1995.47998046875
2013-11-13,kospi,1963.56005859375
2013-11-14,kospi,1967.56005859375
2013-11-15,kospi,2005.6400146484375
2013-11-18,kospi,2010.81005859375
2013-11-19,kospi,2031.6400146484375
2013-11-20,kospi,2017.239990234375
2013-11-21,kospi,1993.780029296875
2013-11-22,kospi,2006.22998046875
2013-11-25,kospi,2015.97998046875
2013-11-26,kospi,2022.6400146484375
2013-11-27,kospi,2028.81005859375
2013-11-28,kospi,2045.77001953125
2013-11-29,kospi,2044.8699951171875
2013-12-02,kospi,2030.780029296875
2013-12-03,kospi,2009.3599853515625
2013-12-04,kospi,1986.800048828125
2013-12-05,kospi,1984.77001953125
2013-12-06,kospi,1980.4100341796875
2013-12-09,kospi,2000.3800048828125
2013-12-10,kospi,1993.449951171875
2013-12-11,kospi,1977.969970703125
2013-12-12,kospi,1967.9300537109375
2013-12-13,kospi,1962.9100341796875
2013-12-16,kospi,1961.1500244140625
2013-12-17,kospi,1965.739990234375
2013-12-18,kospi,1974.6300048828125
2013-12-19,kospi,1975.6500244140625
2013-12-20,kospi,1983.3499755859375
2013-12-23,kospi,1996.8900146484375
2013-12-24,kospi,2001.5899658203125
2013-12-26,kospi,1999.300048828125
2013-12-27,kospi,2002.280029296875
2013-12-30,kospi,2011.3399658203125
2014-01-02,kospi,1967.18994140625
2014-01-03,kospi,1946.1400146484375
2014-01-06,kospi,1953.280029296875
2014-01-07,kospi,1959.43994140625
2014-01-08,kospi,1958.9599609375
2014-01-09,kospi,1946.1099853515625
2014-01-10,kospi,1938.5400390625
2014-01-13,kospi,1948.9200439453125
2014-01-14,kospi,1946.0699462890625
2014-01-15,kospi,1953.280029296875
2014-01-16,kospi,1957.3199462890625
2014-01-17,kospi,1944.47998046875
2014-01-20,kospi,1953.780029296875
2014-01-21,kospi,1963.8900146484375
2014-01-22,kospi,1970.4200439453125
2014-01-23,kospi,1947.5899658203125
2014-01-24,kospi,1940.56005859375
2014-01-27,kospi,1910.3399658203125
2014-01-28,kospi,1916.9300537109375
2014-01-29,kospi,1941.1500244140625
2014-02-03,kospi,1919.9599609375
2014-02-04,kospi,1886.8499755859375
2014-02-05,kospi,1891.3199462890625
2014-02-06,kospi,1907.8900146484375
2014-02-07,kospi,1922.5
2014-02-10,kospi,1923.300048828125
2014-02-11,kospi,1932.06005859375
2014-02-12,kospi,1935.8399658203125
2014-02-13,kospi,1926.9599609375
2014-02-14,kospi,1940.280029296875
2014-02-17,kospi,1946.3599853515625
2014-02-18,kospi,1946.9100341796875
2014-02-19,kospi,1942.9300537109375
2014-02-20,kospi,1930.5699462890625
2014-02-21,kospi,1957.8299560546875
2014-02-24,kospi,1949.050048828125
2014-02-25,kospi,1964.8599853515625
2014-02-26,kospi,1970.77001953125
2014-02-27,kospi,1978.4300537109375
2014-02-28,kospi,1979.989990234375
2014-03-03,kospi,1964.68994140625
2014-03-04,kospi,1954.1099853515625
2014-03-05,kospi,1971.239990234375
2014-03-06,kospi,1975.6199951171875
2014-03-07,kospi,1974.6800537109375
2014-03-10,kospi,1954.4200439453125
2014-03-11,kospi,1963.8699951171875
2014-03-12,kospi,1932.5400390625
2014-03-13,kospi,1934.3800048828125
2014-03-14,kospi,1919.9000244140625
2014-03-17,kospi,1927.530029296875
2014-03-18,kospi,1940.2099609375
2014-03-19,kospi,1937.6800537109375
2014-03-20,kospi,1919.52001953125
2014-03-21,kospi,1934.93994140625
2014-03-24,kospi,1945.550048828125
2014-03-25,kospi,1941.25
2014-03-26,kospi,1964.31005859375
2014-03-27,kospi,1977.969970703125
2014-03-28,kospi,1981.0
2014-03-31,kospi,1985.6099853515625
2014-04-01,kospi,1991.97998046875
2014-04-02,kospi,1997.25
2014-04-03,kospi,1993.699951171875
2014-04-04,kospi,1988.0899658203125
2014-04-07,kospi,1989.699951171875
2014-04-08,kospi,1993.030029296875
2014-04-09,kospi,1998.949951171875
2014-04-10,kospi,2008.6099853515625
2014-04-11,kospi,1997.43994140625
2014-04-14,kospi,1997.02001953125
2014-04-15,kospi,1992.27001953125
2014-04-16,kospi,1992.2099609375
2014-04-17,kospi,1992.050048828125
2014-04-18,kospi,2004.280029296875
2014-04-21,kospi,1999.219970703125
2014-04-22,kospi,2004.219970703125
2014-04-23,kospi,2000.3699951171875
2014-04-24,kospi,1998.3399658203125
2014-04-25,kospi,1971.6600341796875
2014-04-28,kospi,1969.260009765625
2014-04-29,kospi,1964.77001953125
2014-04-30,kospi,1961.7900390625
2014-05-02,kospi,1959.43994140625
2014-05-07,kospi,1939.8800048828125
2014-05-08,kospi,1950.5999755859375
2014-05-09,kospi,1956.550048828125
2014-05-12,kospi,1964.93994140625
2014-05-13,kospi,1982.9300537109375
2014-05-14,kospi,2010.8299560546875
2014-05-15,kospi,2010.199951171875
2014-05-16,kospi,2013.43994140625
2014-05-19,kospi,2015.1400146484375
2014-05-20,kospi,2011.260009765625
2014-05-21,kospi,2008.3299560546875
2014-05-22,kospi,2015.5899658203125
2014-05-23,kospi,2017.1700439453125
2014-05-26,kospi,2010.3499755859375
2014-05-27,kospi,1997.6300048828125
2014-05-28,kospi,2017.06005859375
2014-05-29,kospi,2012.260009765625
2014-05-30,kospi,1994.9599609375
2014-06-02,kospi,2002.0
2014-06-03,kospi,2008.56005859375
2014-06-05,kospi,1995.47998046875
2014-06-09,kospi,1990.0400390625
2014-06-10,kospi,2011.800048828125
2014-06-11,kospi,2014.6700439453125
2014-06-12,kospi,2011.6500244140625
2014-06-13,kospi,1990.8499755859375
2014-06-16,kospi,1993.5899658203125
2014-06-17,kospi,2001.550048828125
2014-06-18,kospi,1989.489990234375
2014-06-19,kospi,1992.030029296875
2014-06-20,kospi,1968.0699462890625
2014-06-23,kospi,1974.9200439453125
2014-06-24,kospi,1994.3499755859375
2014-06-25,kospi,1981.77001953125
2014-06-26,kospi,1995.050048828125
2014-06-27,kospi,1988.510009765625
2014-06-30,kospi,2002.2099609375
2014-07-01,kospi,1999.0
2014-07-02,kospi,2015.280029296875
2014-07-03,kospi,2010.969970703125
2014-07-04,kospi,2009.6600341796875
2014-07-07,kospi,2005.1199951171875
2014-07-08,kospi,2006.6600341796875
2014-07-09,kospi,2000.5
2014-07-10,kospi,2002.8399658203125
2014-07-11,kospi,1988.739990234375
2014-07-14,kospi,1993.8800048828125
2014-07-15,kospi,2012.719970703125
2014-07-16,kospi,2013.47998046875
2014-07-17,kospi,2020.9000244140625
2014-07-18,kospi,2019.4200439453125
2014-07-21,kospi,2018.5
2014-07-22,kospi,2028.9300537109375
2014-07-23,kospi,2028.3199462890625
2014-07-24,kospi,2026.6199951171875
2014-07-25,kospi,2033.8499755859375
2014-07-28,kospi,2048.81005859375
2014-07-29,kospi,2061.969970703125
2014-07-30,kospi,2082.610107421875
2014-07-31,kospi,2076.1201171875
2014-08-01,kospi,2073.10009765625
2014-08-04,kospi,2080.419921875
2014-08-05,kospi,2066.260009765625
2014-08-06,kospi,2060.72998046875
2014-08-07,kospi,2054.510009765625
2014-08-08,kospi,2031.0999755859375
2014-08-11,kospi,2039.3699951171875
2014-08-12,kospi,2041.469970703125
2014-08-13,kospi,2062.360107421875
2014-08-14,kospi,2063.219970703125
2014-08-18,kospi,2053.1298828125
2014-08-19,kospi,2071.139892578125
2014-08-20,kospi,2072.780029296875
2014-08-21,kospi,2044.2099609375
2014-08-22,kospi,2056.699951171875
2014-08-25,kospi,2060.889892578125
2014-08-26,kospi,2068.050048828125
2014-08-27,kospi,2074.929931640625
2014-08-28,kospi,2075.760009765625
2014-08-29,kospi,2068.5400390625
2014-09-01,kospi,2067.860107421875
2014-09-02,kospi,2051.580078125
2014-09-03,kospi,2051.199951171875
2014-09-04,kospi,2056.260009765625
2014-09-05,kospi,2049.409912109375
2014-09-11,kospi,2034.1600341796875
2014-09-12,kospi,2041.8599853515625
2014-09-15,kospi,2035.8199462890625
2014-09-16,kospi,2042.9200439453125
2014-09-17,kospi,2062.610107421875
2014-09-18,kospi,2047.739990234375
2014-09-19,kospi,2053.820068359375
2014-09-22,kospi,2039.27001953125
2014-09-23,kospi,2028.9100341796875
2014-09-24,kospi,2035.6400146484375
2014-09-25,kospi,2034.1099853515625
2014-09-26,kospi,2031.6400146484375
2014-09-29,kospi,2026.5999755859375
2014-09-30,kospi,2020.0899658203125
2014-10-01,kospi,1991.5400390625
2014-10-02,kospi,1976.1600341796875
2014-10-06,kospi,1968.3900146484375
2014-10-07,kospi,1972.9100341796875
2014-10-08,kospi,1965.25
2014-10-10,kospi,1940.9200439453125
2014-10-13,kospi,1927.2099609375
2014-10-14,kospi,1929.25
2014-10-15,kospi,1925.9100341796875
2014-10-16,kospi,1918.8299560546875
2014-10-17,kospi,1900.6600341796875
2014-10-20,kospi,1930.06005859375
2014-10-21,kospi,1915.280029296875
2014-10-22,kospi,1936.969970703125
2014-10-23,kospi,1931.6500244140625
2014-10-24,kospi,1925.68994140625
2014-10-27,kospi,1931.969970703125
2014-10-28,kospi,1925.6800537109375
2014-10-29,kospi,1961.1700439453125
2014-10-30,kospi,1958.9300537109375
2014-10-31,kospi,1964.4300537109375
2014-11-03,kospi,1952.969970703125
2014-11-04,kospi,1935.18994140625
2014-11-05,kospi,1931.4300537109375
2014-11-06,kospi,1936.47998046875
2014-11-07,kospi,1939.8699951171875
2014-11-10,kospi,1958.22998046875
2014-11-11,kospi,1963.0
2014-11-12,kospi,1967.27001953125
2014-11-13,kospi,1960.510009765625
2014-11-14,kospi,1945.1400146484375
2014-11-17,kospi,1943.6300048828125
2014-11-18,kospi,1967.010009765625
2014-11-19,kospi,1966.8699951171875
2014-11-20,kospi,1958.0400390625
2014-11-21,kospi,1964.8399658203125
2014-11-24,kospi,1978.5400390625
2014-11-25,kospi,1980.2099609375
2014-11-26,kospi,1980.8399658203125
2014-11-27,kospi,1982.0899658203125
2014-11-28,kospi,1980.780029296875
2014-12-01,kospi,1965.219970703125
2014-12-02,kospi,1965.8299560546875
2014-12-03,kospi,1969.9100341796875
2014-12-04,kospi,1986.6099853515625
2014-12-05,kospi,1986.6199951171875
2014-12-08,kospi,1978.949951171875
2014-12-09,kospi,1970.949951171875
2014-12-10,kospi,1945.56005859375
2014-12-11,kospi,1916.5899658203125
2014-12-12,kospi,1921.7099609375
2014-12-15,kospi,1920.3599853515625
2014-12-16,kospi,1904.1300048828125
2014-12-17,kospi,1900.1600341796875
2014-12-18,kospi,1897.5
2014-12-19,kospi,1929.97998046875
2014-12-22,kospi,1943.1199951171875
2014-12-23,kospi,1939.02001953125
2014-12-24,kospi,1946.6099853515625
2014-12-26,kospi,1948.1600341796875
2014-12-29,kospi,1927.8599853515625
2014-12-30,kospi,1915.5899658203125
2015-01-02,kospi,1926.43994140625
2015-01-05,kospi,1915.75
2015-01-06,kospi,1882.449951171875
2015-01-07,kospi,1883.8299560546875
2015-01-08,kospi,1904.6500244140625
2015-01-09,kospi,1924.699951171875
2015-01-12,kospi,1920.949951171875
2015-01-13,kospi,1917.1400146484375
2015-01-14,kospi,1913.6600341796875
2015-01-15,kospi,1914.1400146484375
2015-01-16,kospi,1888.1300048828125
2015-01-19,kospi,1902.6199951171875
2015-01-20,kospi,1918.31005859375
2015-01-21,kospi,1921.22998046875
2015-01-22,kospi,1920.8199462890625
2015-01-23,kospi,1936.0899658203125
2015-01-26,kospi,1935.6800537109375
2015-01-27,kospi,1952.4000244140625
2015-01-28,kospi,1961.5799560546875
2015-01-29,kospi,1951.02001953125
2015-01-30,kospi,1949.260009765625
2015-02-02,kospi,1952.6800537109375
2015-02-03,kospi,1951.9599609375
2015-02-04,kospi,1962.7900390625
2015-02-05,kospi,1952.8399658203125
2015-02-06,kospi,1955.52001953125
2015-02-09,kospi,1947.0
2015-02-10,kospi,1935.8599853515625
2015-02-11,kospi,1945.699951171875
2015-02-12,kospi,1941.6300048828125
2015-02-13,kospi,1957.5
2015-02-16,kospi,1958.22998046875
2015-02-17,kospi,1961.449951171875
2015-02-23,kospi,1968.3900146484375
2015-02-24,kospi,1976.1199951171875
2015-02-25,kospi,1990.469970703125
2015-02-26,kospi,1993.0799560546875
2015-02-27,kospi,1985.800048828125
2015-03-02,kospi,1996.81005859375
2015-03-03,kospi,2001.3800048828125
2015-03-04,kospi,1998.2900390625
2015-03-05,kospi,1998.3800048828125
2015-03-06,kospi,2012.93994140625
2015-03-09,kospi,1992.8199462890625
2015-03-10,kospi,1984.77001953125
2015-03-11,kospi,1980.8299560546875
2015-03-12,kospi,1970.5899658203125
2015-03-13,kospi,1985.7900390625
2015-03-16,kospi,1987.3299560546875
2015-03-17,kospi,2029.9100341796875
2015-03-18,kospi,2028.449951171875
2015-03-19,kospi,2037.8900146484375
2015-03-20,kospi,2037.239990234375
2015-03-23,kospi,2036.5899658203125
2015-03-24,kospi,2041.3699951171875
2015-03-25,kospi,2042.81005859375
2015-03-26,kospi,2022.56005859375
2015-03-27,kospi,2019.800048828125
2015-03-30,kospi,2030.0400390625
2015-03-31,kospi,2041.030029296875
2015-04-01,kospi,2028.449951171875
